Ticker,Frequency,Name,Percentage
pumpit,40,,0.00020563825126464953
wp,1,Therapy Cells Inc,5.140956281616238e-06
PEG.L,1,First Bancorp,5.140956281616238e-06
MLKKF,4,SWEDISH MATCH UNSP A,2.0563825126464953e-05
FDMCF,3,HEAR ATLAST HLDG I C,1.5422868844848717e-05
MWCAF,3,Bigsupersearch.com I,1.5422868844848717e-05
FISB,4,,2.0563825126464953e-05
IMTO,4,,2.0563825126464953e-05
CHIF,2,,1.0281912563232476e-05
SOACF,2,,1.0281912563232476e-05
HGLC,4,,2.0563825126464953e-05
CAFZF,3,ROBIX ENVIRONMENTA C,1.5422868844848717e-05
CUII,18,,9.253721306909229e-05
HHILY,6,,3.0845737689697434e-05
TUXS,1,GETINGE AB UNSP ADR ,5.140956281616238e-06
HFBK,2,Kobex Capital Corp,1.0281912563232476e-05
CCB,2,USA Recycling Indust,1.0281912563232476e-05
Galaxy,1,Beijing Enterprises ,5.140956281616238e-06
Samson,1,Erste Group Bank AG,5.140956281616238e-06
Want,1,Belltower Entertainm,5.140956281616238e-06
MMH,2,ECC Capital Corporat,1.0281912563232476e-05
XIP,9,Triad Guaranty Inc.,4.6268606534546144e-05
OTW,20,Highland Gold Mining,0.00010281912563232477
XJOMOY,19,,9.767816935070853e-05
IEL,14,,7.197338794262735e-05
MNY,59,,0.00030331642061535806
isp.mi,1,,5.140956281616238e-06
ISP.MI,7,,3.598669397131367e-05
OXPA,2,,1.0281912563232476e-05
HLLOF,5,,2.5704781408081192e-05
ITNF,1,,5.140956281616238e-06
ATRGF,1,,5.140956281616238e-06
LWLCF,2,,1.0281912563232476e-05
SRLZF,2,,1.0281912563232476e-05
WPG.LN,3,MERCATOR MINERALS CO,1.5422868844848717e-05
VSMR,3,MOOD MEDIA CORP COM ,1.5422868844848717e-05
AVOA,1,MATACHEWAN CONSD M C,5.140956281616238e-06
SUVRF,3,1st Capital Bank,1.5422868844848717e-05
RPX,429,InterMetro Communica,0.0022054702448133664
NXOPF,4,China Food and Bever,2.0563825126464953e-05
TRBNW,2,SOUTHERN ARC MINER C,1.0281912563232476e-05
LMNK,2,HUNT GOLD CORP COM U,1.0281912563232476e-05
ELCR,3,CANAF GROUP INC COM ,1.5422868844848717e-05
KLPEF,2,China United Insuran,1.0281912563232476e-05
TCMFF,10,Hopewell Highway Inf,5.1409562816162384e-05
OTSKF,9,Tuxis Corp.,4.6268606534546144e-05
esper,2,Harford Bank,1.0281912563232476e-05
Vtc,46,,0.000236483988954347
PAYS,9,,4.6268606534546144e-05
starta,1,,5.140956281616238e-06
MONDF,3,,1.5422868844848717e-05
bntc,5,,2.5704781408081192e-05
UMB,17,,8.739625678747605e-05
NTAH,3,,1.5422868844848717e-05
CERGF,1,,5.140956281616238e-06
OTPGF,9,,4.6268606534546144e-05
BVILF,1,,5.140956281616238e-06
SAMOF,1,,5.140956281616238e-06
THLT,4,,2.0563825126464953e-05
MLGCF,2,,1.0281912563232476e-05
JSG,1,HOLLOWAY LODGING C C,5.140956281616238e-06
VM,2,Internet Infinity In,1.0281912563232476e-05
OBE,247,BLACK DRAGON GOLD CO,0.001269816201559211
WASAX,6,TREK MINING INC COM ,3.0845737689697434e-05
SPIE,6,SALAZAR RES LTD COM ,3.0845737689697434e-05
TOUP,1,,5.140956281616238e-06
Iot,374,Verify Smart Corp,0.0019227176493244733
OSR,1,AVOCA LLC COM NPV,5.140956281616238e-06
SAZ,2,NAVIS RESOURCES CO C,1.0281912563232476e-05
Mil,4,Columbia Growth Equi,2.0563825126464953e-05
SnAP,2,NEXOPTIC TECHNOLOG C,1.0281912563232476e-05
EWMC,3,,1.5422868844848717e-05
acaron,1,Lifestyle Medical Ne,5.140956281616238e-06
dnt,992,Electric Car Company,0.005099828631363309
TSGTF,8,KLEPIERRE EUR1.40,4.1127650252929905e-05
VRCI,1,TELEC ARGENTINA SA C,5.140956281616238e-06
MGLG,3,"Otsuka Holdings Co.,",1.5422868844848717e-05
FIHO,5,,2.5704781408081192e-05
OPLI,1,,5.140956281616238e-06
SUNR,2,,1.0281912563232476e-05
WTRSY,1,,5.140956281616238e-06
VTIFF,1,MONDI PLC ORD EUR0.2,5.140956281616238e-06
FRTG,4,,2.0563825126464953e-05
DTRO,1,,5.140956281616238e-06
CIND,4,Nevtah Capital Manag,2.0563825126464953e-05
SXHHF,1,CERES GLOBAL AG CO C,5.140956281616238e-06
RVBR,1,OTP BANK PLC GDR RP ,5.140956281616238e-06
ESPERS,13,BREVILLE GROUP LTD N,6.68324316610111e-05
Iii,1,SANGOMA TECHNOLOGI C,5.140956281616238e-06
aaa,6,"TechLite, Inc.",3.0845737689697434e-05
aaaa,3,ML GOLD CORP COM NPV,1.5422868844848717e-05
aaaaa,3,,1.5422868844848717e-05
aaaaaa,2,,1.0281912563232476e-05
boe,8,,4.1127650252929905e-05
AAPS,1,,5.140956281616238e-06
crs,1,SPECIALTY PROD & INS,5.140956281616238e-06
Dd,1,,5.140956281616238e-06
ZMT.to,2,,1.0281912563232476e-05
NCNB,2,,1.0281912563232476e-05
YWGRF,1,,5.140956281616238e-06
PTE,44,,0.0002262020763911145
CPEFF,3,,1.5422868844848717e-05
IRLD,2,,1.0281912563232476e-05
LTUS,3,,1.5422868844848717e-05
TSLLF,3,,1.5422868844848717e-05
SWSSF,2,TSINGTAO BREWERY 'H',1.0281912563232476e-05
SSAAY,2,Verde Science Inc,1.0281912563232476e-05
ASHTF,9,Magellan Energy Ltd,4.6268606534546144e-05
CMXC,5,,2.5704781408081192e-05
LVNVF,5,Ophthalix Inc,2.5704781408081192e-05
GRW,201,SUN SPORTS & ENTN CO,0.001033332212604864
VRGDF,2,Water Resources Grou,1.0281912563232476e-05
cea.v,1,VALDOR TECH INT COM ,5.140956281616238e-06
Hyt,1,FRONTERA GROUP INC C,5.140956281616238e-06
SLEVIN,67,Deltron Inc,0.000344444070868288
CRGI,1,China Industrial Gro,5.140956281616238e-06
PROY,10,SONOMAX TECH INC COM,5.1409562816162384e-05
euc,1,MARKRAY CORP COM NPV,5.140956281616238e-06
SWRBY,1,,5.140956281616238e-06
GRYG,2,,1.0281912563232476e-05
GBRIF,2,,1.0281912563232476e-05
SMID,9,,4.6268606534546144e-05
CCRE,2,,1.0281912563232476e-05
STDAY,11,,5.655051909777862e-05
LRSV,1,,5.140956281616238e-06
STNUF,4,,2.0563825126464953e-05
Hawk,22,,0.00011310103819555725
ZDEXF,1,,5.140956281616238e-06
LVRP,2,,1.0281912563232476e-05
AFGVF,2,NORTHERN CALIF NAT C,1.0281912563232476e-05
Vxx,2,YOWIE GROUP LTD NPV,1.0281912563232476e-05
bswn,1,,5.140956281616238e-06
evix,1,COPPER REEF MINING C,5.140956281616238e-06
exiv,1,Ireland Inc,5.140956281616238e-06
lsvx,1,Lotus Pharmaceutical,5.140956281616238e-06
tviz,1,TASSAL GROUP NPV,5.140956281616238e-06
viix,1,TEN PEAKS COFFEE C C,5.140956281616238e-06
viiz,1,SSAB Svenskt Stal AB,5.140956281616238e-06
vixm,1,ASHTEAD GROUP ORD GB,5.140956281616238e-06
vmax,1,Cell MedX Corp,5.140956281616238e-06
vxz,1,LEVON RESOURCES COM ,5.140956281616238e-06
tabbed,1,,5.140956281616238e-06
ADMT,5,VIRGIN MONEY HLDGS O,2.5704781408081192e-05
FCK,2,,1.0281912563232476e-05
PandD,1,,5.140956281616238e-06
TCNT,19,,9.767816935070853e-05
STROJ,5,,2.5704781408081192e-05
WEALTH,50,,0.0002570478140808119
PEAK,2,,1.0281912563232476e-05
UMTHIN,1,SWIRE PACIFIC ADR-EA,5.140956281616238e-06
patron,2,GREEN ENERGY GRP I C,1.0281912563232476e-05
MAHMF,1,GOLDEN BAND RESOUR C,5.140956281616238e-06
SSNL,11,Smith-Midland Corpor,5.655051909777862e-05
CRLI,1,Can-Cal Resources Lt,5.140956281616238e-06
GEAGY,10,STADA ARZNEIMITTEL U,5.1409562816162384e-05
CELX,2,Link Reservations In,1.0281912563232476e-05
HKFIQ,3,STINA RESOURCES COM ,1.5422868844848717e-05
XCRP,1,,5.140956281616238e-06
NDMWF,2,SINTANA ENERGY INC C,1.0281912563232476e-05
FFWC,3,LIVERPOOL GROUP IN C,1.5422868844848717e-05
GENIE,1,AGFA GEVAERT NV NPV,5.140956281616238e-06
NMQ,1,,5.140956281616238e-06
NVST,175,,0.0008996673492828416
PSIQ,1,,5.140956281616238e-06
KRNLF,2,,1.0281912563232476e-05
VMR,3,,1.5422868844848717e-05
cisn,1,,5.140956281616238e-06
plya,2,,1.0281912563232476e-05
ICR,7,,3.598669397131367e-05
IHQ,1,,5.140956281616238e-06
qpac,2,,1.0281912563232476e-05
teve,3,,1.5422868844848717e-05
Airbus,1,,5.140956281616238e-06
APS.TO,2,ADM Tronics Unlimite,1.0281912563232476e-05
SPg,1,,5.140956281616238e-06
LADB,3,,1.5422868844848717e-05
ANON,7,Toucan Interactive C,3.598669397131367e-05
HRTFF,3,,1.5422868844848717e-05
NNDNF,5,,2.5704781408081192e-05
ENRFF,1,,5.140956281616238e-06
BKCS,5,,2.5704781408081192e-05
NCTW,1,,5.140956281616238e-06
SOHOF,4,MAHINDRA &MAHINDRA G,2.0563825126464953e-05
GYSLF,2,,1.0281912563232476e-05
TELDF,2,Circuit Research Lab,1.0281912563232476e-05
HSTC,2,GEA Group Aktiengese,1.0281912563232476e-05
SPASF,2,CELEXPRESS INC COM N,1.0281912563232476e-05
eals,4,"Hancock Fabrics, Inc",2.0563825126464953e-05
osa,4,"Xcorporeal, Inc.",2.0563825126464953e-05
pbh,1,,5.140956281616238e-06
HGU.CA,1,FFW Corporation,5.140956281616238e-06
gush,14,,7.197338794262735e-05
VOC.AU,1,,5.140956281616238e-06
TFR,3,,1.5422868844848717e-05
DMMIF,5,Profile Solutions In,2.5704781408081192e-05
MRJT,1,KERNEL HOLDING SA NP,5.140956281616238e-06
FEEXF,7,,3.598669397131367e-05
PAFRF,4,,2.0563825126464953e-05
GLPGF,23,,0.0001182419944771735
EDSFF,3,,1.5422868844848717e-05
SBDG,3,,1.5422868844848717e-05
SAGD,6,,3.0845737689697434e-05
jan,1,,5.140956281616238e-06
ggsm,1,,5.140956281616238e-06
mccu,1,,5.140956281616238e-06
ayomi,4,,2.0563825126464953e-05
cpaaw,1,,5.140956281616238e-06
ROE,2,,1.0281912563232476e-05
roe.v,1,HARTE GOLD CORP COM ,5.140956281616238e-06
nvln,2,NIDEC CORPORATION NP,1.0281912563232476e-05
PLCN,23,ENERFLEX LTD COM NPV,0.0001182419944771735
FIZN,4,BUCKS CNTY BK DOYL C,2.0563825126464953e-05
LMGR,2,Nascent Wine Company,1.0281912563232476e-05
KDCXF,4,SOHO CHINA LIMITED H,2.0563825126464953e-05
PWEI,2,ECO ORO MINERALS C C,1.0281912563232476e-05
PPNT,2,TELEFONICA DEUTSCH N,1.0281912563232476e-05
LOGQ,2,HST Global Inc,1.0281912563232476e-05
RMISF,2,SATS LTD NPV,1.0281912563232476e-05
Rus,1,,5.140956281616238e-06
BPINFO,2,,1.0281912563232476e-05
BPNDX,3,,1.5422868844848717e-05
taxxx,2,,1.0281912563232476e-05
chess,1,,5.140956281616238e-06
csbr,13,,6.68324316610111e-05
gpu,35,,0.00017993346985656835
moin,17,DYNASTY METALS & M C,8.739625678747605e-05
HGPI,2,3D MakerJet Inc,1.0281912563232476e-05
JFWV,5,FERREXPO PLC ORD GBP,2.5704781408081192e-05
AVLP,7,PAN AFRICAN RES ORD ,3.598669397131367e-05
HMENF,2,GALAPAGOS NV NPV,1.0281912563232476e-05
PRDL,1,Exceed Co Ltd,5.140956281616238e-06
CRRRF,1,SMALL BUSINESS DEV C,5.140956281616238e-06
BMRMF,1,South American Gold ,5.140956281616238e-06
ADCF,1,,5.140956281616238e-06
VDTAF,1,,5.140956281616238e-06
foco,1,,5.140956281616238e-06
forsa,1,,5.140956281616238e-06
Gahc,319,,0.0016399650538355798
Wcst,1,,5.140956281616238e-06
idiot,1,,5.140956281616238e-06
what,6,,3.0845737689697434e-05
TEVJF,8,,4.1127650252929905e-05
NABA,5,First Citizens BancS,2.5704781408081192e-05
DIDG,5,LIGHT MANAGEMENT COM,2.5704781408081192e-05
GU,6,KUDELSKI SA CHF8.00 ,3.0845737689697434e-05
NSLYF,5,PacWest Equities Inc,2.5704781408081192e-05
PRIS,5,Pinpoint Recovery So,2.5704781408081192e-05
CEQXF,5,Logicquest Technolog,2.5704781408081192e-05
YRAIF,6,RM2 INTL S.A. ORD US,3.0845737689697434e-05
IFNY,7,,3.598669397131367e-05
POAGX,5,,2.5704781408081192e-05
TOTZF,5,,2.5704781408081192e-05
AACEY,5,,2.5704781408081192e-05
HYHZF,5,,2.5704781408081192e-05
KVPBQ,5,,2.5704781408081192e-05
CSOFT,5,,2.5704781408081192e-05
NONEY,5,,2.5704781408081192e-05
RWNEF,5,Horizon Group Proper,2.5704781408081192e-05
HJOE,6,JEFFERSON SECURITY C,3.0845737689697434e-05
NED,5,Avalanche Internatio,2.5704781408081192e-05
VWEAX,5,HEMISPHERE ENERGY CO,2.5704781408081192e-05
USGIF,5,Profitable Developme,2.5704781408081192e-05
FPHAX,5,CRRC CORPORATION L ',2.5704781408081192e-05
NY,16,BAINS MER MONACO EUR,8.225530050585981e-05
RSAIF,5,ADVANCED DEFENSE T C,2.5704781408081192e-05
SVACF,5,VENDETTA MINING CO C,2.5704781408081192e-05
AKSJF,5,,2.5704781408081192e-05
TABOF,5,,2.5704781408081192e-05
WOSCF,6,,3.0845737689697434e-05
DRAGF,5,,2.5704781408081192e-05
GENTY,5,,2.5704781408081192e-05
KABAM,5,,2.5704781408081192e-05
BIPIX,5,TEVA PHARMA IND ILS0,2.5704781408081192e-05
RPMGX,5,NATIONAL BANCSHAR CO,2.5704781408081192e-05
PLCSF,5,Digital Development ,2.5704781408081192e-05
WFC.J,5,Gushan Environmental,2.5704781408081192e-05
ASUV,6,NESTLE (MALAYSIA) MY,3.0845737689697434e-05
EONVF,5,,2.5704781408081192e-05
NRTLQ,5,CEQUENCE ENERGY LT C,2.5704781408081192e-05
CRRC,7,YARA INTERNATIONAL N,3.598669397131367e-05
FBGRX,5,Infinity Energy Reso,2.5704781408081192e-05
GIGNY,12,,6.169147537939487e-05
HDFBF,5,TOTAL ENERGY SVC I C,2.5704781408081192e-05
NUCL,5,Asia Cement (China) ,2.5704781408081192e-05
CENJF,5,HYUNDAI HEAVY INDS K,2.5704781408081192e-05
PBEGF,5,Lumara Health Inc,2.5704781408081192e-05
SHZ,5,,2.5704781408081192e-05
AAARF,5,NET ONE SYSTEMS CO L,2.5704781408081192e-05
ID,5,RWE AG NON VTG PRF N,2.5704781408081192e-05
GDOCF,5,Hangover Joe's Holdi,2.5704781408081192e-05
VAPO,5,,2.5704781408081192e-05
FEECQ,5,,2.5704781408081192e-05
GLRKF,5,U S SILVER & GOLD,2.5704781408081192e-05
SBGOF,5,,2.5704781408081192e-05
UNCFY,8,,4.1127650252929905e-05
CABN,99,RSA INSURANCE GRP OR,0.0005089546718800076
CLNGF,5,,2.5704781408081192e-05
VFIIX,58,SBERBANK OF RUSSIA R,0.00029817546433374184
BYCBF,7,TOYOTA AUTO BODY CO,3.598669397131367e-05
HRZL,5,WOLSELEY ORD GBP0.10,2.5704781408081192e-05
ROCM,5,DRAGON OIL PLC 25P,2.5704781408081192e-05
SSGFY,5,Gentium Srl (ADR),2.5704781408081192e-05
VSCI,5,,2.5704781408081192e-05
AGPPY,5,,2.5704781408081192e-05
SFRGF,6,,3.0845737689697434e-05
BXUB,5,,2.5704781408081192e-05
JFAID,5,,2.5704781408081192e-05
XINGF,5,,2.5704781408081192e-05
FCRGF,5,,2.5704781408081192e-05
VSIAX,5,Nortel Networks Corp,2.5704781408081192e-05
FSIN,5,Courier Corporation,2.5704781408081192e-05
GBPS,5,,2.5704781408081192e-05
VEIPX,10,Genting Singapore AD,5.1409562816162384e-05
BAC.PJ,5,HDFC Bank Ltd,2.5704781408081192e-05
RVRLF,5,iShares S&P Global N,2.5704781408081192e-05
VOPKF,8,COASTAL ENERGY COMPA,4.1127650252929905e-05
ASIYF,5,TOUCHSTONE EXPLORA C,2.5704781408081192e-05
GGGG,5,,2.5704781408081192e-05
AKREX,5,ALUAR ALUMINIO ARG C,2.5704781408081192e-05
DPUKF,5,,2.5704781408081192e-05
WRTBF,5,Golden Ocean Group L,2.5704781408081192e-05
KID,5,Vaporin Inc,2.5704781408081192e-05
CLLZF,6,,3.0845737689697434e-05
IAPLF,5,,2.5704781408081192e-05
MEMS,5,STANDARD BK GR LTD Z,2.5704781408081192e-05
EDPFY,6,,3.0845737689697434e-05
ARKAF,10,"Carbon Sciences, Inc",5.1409562816162384e-05
CHNG,5,CATLIN GROUP LTD,2.5704781408081192e-05
MXTOF,5,,2.5704781408081192e-05
SOQ,5,BARRY CALLEBAUT AG C,2.5704781408081192e-05
WGA,5,Matson Alaska Inc,2.5704781408081192e-05
TLON,5,,2.5704781408081192e-05
VBINX,5,,2.5704781408081192e-05
BNHLF,4,,2.0563825126464953e-05
WJAVF,4,,2.0563825126464953e-05
GIGNF,6,Salvatore Ferragamo ,3.0845737689697434e-05
NKRKF,6,,3.0845737689697434e-05
PRPFX,4,,2.0563825126464953e-05
VPCOD,4,Qiao Xing Universal ,2.0563825126464953e-05
KWKAQ,4,1ST CAP REALTY INC C,2.0563825126464953e-05
ROIAK,14,,7.197338794262735e-05
FRESX,4,,2.0563825126464953e-05
MFGLQ,4,,2.0563825126464953e-05
PDO,6,,3.0845737689697434e-05
BCF,108,,0.0005552232784145538
JMGXZ,4,RESERVOIR MIN INC CO,2.0563825126464953e-05
QRXPY,5,VOPAK(KON) EUR0.50,2.5704781408081192e-05
RELFF,4,ACER INC TWD10,2.0563825126464953e-05
SLSKF,4,,2.0563825126464953e-05
ARMHF,4,,2.0563825126464953e-05
SLACK,14,,7.197338794262735e-05
STPFQ,4,WARTSILA OYJ ABP NPV,2.0563825126464953e-05
VFSTX,4,,2.0563825126464953e-05
WMG,7,CONNACHER OIL GAS CO,3.598669397131367e-05
AHRO,4,ICAP ORD GBP0.10,2.0563825126464953e-05
AMZZ,4,,2.0563825126464953e-05
MASC,4,EDP-Energias de Port,2.0563825126464953e-05
PNCGF,4,ARKEMA EUR10,2.0563825126464953e-05
SEQUX,7,,3.598669397131367e-05
AEPGX,4,Metso Oyj,2.0563825126464953e-05
CFSG,4,,2.0563825126464953e-05
ANLY,11,,5.655051909777862e-05
TWTRQ,4,,2.0563825126464953e-05
SWSKF,4,,2.0563825126464953e-05
PRDGX,5,TELESTA THERAPEUTI C,2.5704781408081192e-05
BAC.PL,4,,2.0563825126464953e-05
DDDC,4,GENTING SINGAPORE US,2.0563825126464953e-05
FLKOF,4,NOKIAN RENKAAT OYJ N,2.0563825126464953e-05
DAEG,4,,2.0563825126464953e-05
FTTN,4,,2.0563825126464953e-05
INPH,4,Quicksilver Resource,2.0563825126464953e-05
GMRRQ,4,,2.0563825126464953e-05
PRNHX,5,,2.5704781408081192e-05
HAVSF,4,MF Global Holdings L,2.0563825126464953e-05
TYY,4,Yuma Energy Inc,2.0563825126464953e-05
AMBT,4,,2.0563825126464953e-05
RERGX,4,,2.0563825126464953e-05
OSHWQ,4,QRxPharma Ltd. (ADR),2.0563825126464953e-05
AAIT,9,RELIANCE INFRASTRU G,4.6268606534546144e-05
SRHGF,5,MARLOWE HOLDINGS ORD,2.5704781408081192e-05
BNDS,12,ARM HLDGS ORD GBP0.0,6.169147537939487e-05
ENGGF,4,,2.0563825126464953e-05
RAIFF,4,Suntech Power Holdin,2.0563825126464953e-05
ESYS,4,,2.0563825126464953e-05
TPINX,4,,2.0563825126464953e-05
USAGX,4,,2.0563825126464953e-05
VFIFX,4,,2.0563825126464953e-05
BLVKF,4,,2.0563825126464953e-05
GLPEF,4,VIRGINIA HILLS OIL C,2.0563825126464953e-05
HELKF,4,,2.0563825126464953e-05
SGENX,4,,2.0563825126464953e-05
VFORX,4,,2.0563825126464953e-05
CHDX,4,,2.0563825126464953e-05
CHRVF,4,,2.0563825126464953e-05
CSKI,4,SHOWA SHELL SEKIYU N,2.0563825126464953e-05
FUPEF,4,,2.0563825126464953e-05
HNDNF,4,,2.0563825126464953e-05
VGELX,4,"Deltathree, Inc.",2.0563825126464953e-05
APLCF,4,FALKLAND OIL & GAS O,2.0563825126464953e-05
LTRE,5,Daegis Inc,2.5704781408081192e-05
TBUFF,4,,2.0563825126464953e-05
CCHBY,4,,2.0563825126464953e-05
EUROX,4,,2.0563825126464953e-05
VIOO,18,,9.253721306909229e-05
AUDS,4,HAVAS EUR0.40,2.0563825126464953e-05
VGTSX,4,,2.0563825126464953e-05
TYEKY,4,,2.0563825126464953e-05
WTBCF,4,,2.0563825126464953e-05
QASP,4,OSH 1 Liquidating Co,2.0563825126464953e-05
SPHIX,4,,2.0563825126464953e-05
LLYDF,4,SHOPRITE HLDGS LTD Z,2.0563825126464953e-05
SRLN,7,SPDR Lehman Aggregat,3.598669397131367e-05
HUWHF,3,ENAGAS SA EUR1.50,1.5422868844848717e-05
VWILX,3,RAIFFEISEN BK INTL N,1.5422868844848717e-05
CSP,4,,2.0563825126464953e-05
ERNI,3,,1.5422868844848717e-05
IOIOF,3,,1.5422868844848717e-05
OKOFF,4,,2.0563825126464953e-05
AAAAX,3,,1.5422868844848717e-05
ONAVQ,3,Galp Energia SGPS SA,1.5422868844848717e-05
TSTRQ,3,HENKEL AG&CO. KGAA N,1.5422868844848717e-05
BGNN,2,,1.0281912563232476e-05
PLWY,2,,1.0281912563232476e-05
PWND,2,,1.0281912563232476e-05
AGAS,2,,1.0281912563232476e-05
LRDC,3,China Sky One Medica,1.5422868844848717e-05
RDMKF,2,FUCHS PETROLUB SE NP,1.0281912563232476e-05
USNQX,2,HINDALCO INDS GDR-RE,1.0281912563232476e-05
TKP,22,,0.00011310103819555725
LGP,2,AMLIN ORD GBP0.28125,1.0281912563232476e-05
EQTL,1,Learning Tree Intern,5.140956281616238e-06
PNMXO,2,Tribute Pharmaceutic,1.0281912563232476e-05
TLGRF,4,,2.0563825126464953e-05
CYSNF,1,,5.140956281616238e-06
CHGCY,3,,1.5422868844848717e-05
APMCF,3,,1.5422868844848717e-05
RNDXF,2,,1.0281912563232476e-05
PTWN,3,ThyssenKrupp AG,1.5422868844848717e-05
hutup,1,WHITBREAD ORD GBP0.7,5.140956281616238e-06
pendin,2,,1.0281912563232476e-05
Beixin,1,,5.140956281616238e-06
Fangda,1,LLOYDS BANKING,5.140956281616238e-06
Hualan,1,,5.140956281616238e-06
Jinke,1,HUTCHISON WHAMPOA LT,5.140956281616238e-06
PingAn,2,,1.0281912563232476e-05
NTU,15,,7.711434422424359e-05
EHH,6,,3.0845737689697434e-05
SVH,8,IOI CORP MYR0.10,4.1127650252929905e-05
LMG,2,Orko Silver Corp,1.0281912563232476e-05
CTPCF,4,,2.0563825126464953e-05
CROOF,3,Omega Navigation Ent,1.5422868844848717e-05
TEUUF,1,TerreStar Corp,5.140956281616238e-06
COPJF,3,,1.5422868844848717e-05
IDAH,3,PEOPLES WAY COM IN N,1.5422868844848717e-05
UATG,1049,PowerShares Global W,0.005392863139415434
eung,4,Applied Natural Gas ,2.0563825126464953e-05
FMCKL,3,Laredo Oil Inc,1.5422868844848717e-05
ALPP,3,RDM CORPORATION COM ,1.5422868844848717e-05
SGOO,2,,1.0281912563232476e-05
nikkei,5,,2.5704781408081192e-05
EHGE,2,,1.0281912563232476e-05
ICH,2,EQUITECH INTL CORP C,1.0281912563232476e-05
SSPG,2,Public Service Compa,1.0281912563232476e-05
AUF,4,TALGA RESOURCES LT N,2.0563825126464953e-05
urj,3,C-COM SATELLITE SY C,1.5422868844848717e-05
KNBWY,6,CHUGAI PHARM CO ADR ,3.0845737689697434e-05
FMCCG,3,MORIEN RES CORP COM ,1.5422868844848717e-05
FBVI,3,RANDGOLD & EXPL CO Z,1.5422868844848717e-05
WILD,16,,8.225530050585981e-05
CBBT,3,,1.5422868844848717e-05
SHNDY,3,,1.5422868844848717e-05
UDSD,1,,5.140956281616238e-06
emes,4,,2.0563825126464953e-05
RVN,1,,5.140956281616238e-06
arc,332,,0.0017067974854965912
icash,15,,7.711434422424359e-05
DML.CA,1,,5.140956281616238e-06
RBG,2,,1.0281912563232476e-05
BOSS,10,,5.1409562816162384e-05
MPT,6,,3.0845737689697434e-05
NOVN.EB,1,CITIC LIMITED NPV,5.140956281616238e-06
SAN.FR,1,CARIBOO ROSE RESOU C,5.140956281616238e-06
yobit,3,TR EUROPE GWTH TST O,1.5422868844848717e-05
urpri,4,COOPER ENERGY LTD NP,2.0563825126464953e-05
trezor,2,Idaho North Resource,1.0281912563232476e-05
ALNOx,2,Umbra Applied Techno,1.0281912563232476e-05
PSCM,15,,7.711434422424359e-05
GFS,3,FED HOME LOAN MTG 6.,1.5422868844848717e-05
PSN,3,Alpine 4 Technologie,1.5422868844848717e-05
ALY,16,Snoogoo Corp,8.225530050585981e-05
BONXD,4,,2.0563825126464953e-05
CNDGF,4,,2.0563825126464953e-05
BLNG,8,Investors Capital Ho,4.1127650252929905e-05
SGUI,2,,1.0281912563232476e-05
CNTHP,7,,3.598669397131367e-05
PCGR,2,,1.0281912563232476e-05
EDZR,3,Kirin Holdings Co Lt,1.5422868844848717e-05
EVSND,2,FED HOME LOAN MTG FR,1.0281912563232476e-05
LESAF,1,FCN BANC CORP COM US,5.140956281616238e-06
CLOACK,13,Wild Craze Inc,6.68324316610111e-05
NRM,5,Cerebain Biotech Cor,2.5704781408081192e-05
WPG.UK,7,,3.598669397131367e-05
OPMC,2,,1.0281912563232476e-05
APR,7,,3.598669397131367e-05
abb,3,,1.5422868844848717e-05
LOw,1,,5.140956281616238e-06
OXLCO,12,,6.169147537939487e-05
AU.V,1,,5.140956281616238e-06
GUY.TO,4,,2.0563825126464953e-05
SMDI,2,,1.0281912563232476e-05
klist,1,,5.140956281616238e-06
NDGPF,5,,2.5704781408081192e-05
mdsi,1,,5.140956281616238e-06
NVda,3,,1.5422868844848717e-05
NOSE,1,,5.140956281616238e-06
THRT,1,,5.140956281616238e-06
UGAS,40,,0.00020563825126464953
WTG,3,PowerShares S&P SlCp,1.5422868844848717e-05
iXIC,1,,5.140956281616238e-06
LXPR,2,,1.0281912563232476e-05
Ardor,13,,6.68324316610111e-05
PLUg,3,,1.5422868844848717e-05
TFVG,1,CONDOR GOLD PLC ORD ,5.140956281616238e-06
dox,1,,5.140956281616238e-06
KPE.AS,2,New Alliance Bioscie,1.0281912563232476e-05
ncr,2,CONNECTICUT LIGHT 6.,1.0281912563232476e-05
KYI,1,Personal Care Group ,5.140956281616238e-06
bpesy,1,E-DIRECT INC COM,5.140956281616238e-06
OTCQX,6,,3.0845737689697434e-05
HMPPF,4,LE SAUNDA HOLDINGS H,2.0563825126464953e-05
ELTLF,1,,5.140956281616238e-06
IMEXF,5,,2.5704781408081192e-05
nvst,8,,4.1127650252929905e-05
NDEKY,5,OptimumCare Corporat,2.5704781408081192e-05
blfs,11,,5.655051909777862e-05
GRGR,1,,5.140956281616238e-06
drad,4,,2.0563825126464953e-05
dbd,13,,6.68324316610111e-05
OFG.P,1,,5.140956281616238e-06
HX,1,,5.140956281616238e-06
lgfa,2,,1.0281912563232476e-05
NDRAW,1,,5.140956281616238e-06
oFG,1,NINE DRAGONS PAPER H,5.140956281616238e-06
ggp,10,,5.1409562816162384e-05
EFTC,2,,1.0281912563232476e-05
AQS,27,,0.00013880581960363844
FIGHT,1,,5.140956281616238e-06
NTET,2,,1.0281912563232476e-05
CABLE,8,,4.1127650252929905e-05
CIC.U,12,,6.169147537939487e-05
fitx,5,,2.5704781408081192e-05
